11-9179.02,Psychology,46
11-9179.02,Sociology and Anthropology,17
11-9179.02,Geography,11
11-9179.02,Medicine and Dentistry,30
11-9179.02,Therapy and Counseling,39
11-9179.02,Education and Training,67
11-9179.02,English Language,73
11-9179.02,Foreign Language,9
11-9179.02,Fine Arts,0
11-9179.02,History and Archeology,0
11-9179.02,Philosophy and Theology,7
11-9179.02,Public Safety and Security,21
11-9179.02,Law and Government,18
11-9179.02,Telecommunications,35
11-9179.02,Communications and Media,45
11-9179.02,Transportation,9
11-9199.01,Administration and Management,67
11-9199.01,Clerical,50
11-9199.01,Economics and Accounting,16
11-9199.01,Sales and Marketing,21
11-9199.01,Customer and Personal Service,32
11-9199.01,Personnel and Human Resources,40
11-9199.01,Production and Processing,49
11-9199.01,Food Production,5
11-9199.01,Computers and Electronics,50
11-9199.01,Engineering and Technology,41
11-9199.01,Design,39
11-9199.01,Building and Construction,4
11-9199.01,Mechanical,20
11-9199.01,Mathematics,47
11-9199.01,Physics,24
11-9199.01,Chemistry,47
11-9199.01,Biology,57
11-9199.01,Psychology,20
11-9199.01,Sociology and Anthropology,12
11-9199.01,Geography,20
11-9199.01,Medicine and Dentistry,55
11-9199.01,Therapy and Counseling,17
11-9199.01,Education and Training,54
11-9199.01,English Language,81
11-9199.01,Foreign Language,16
11-9199.01,Fine Arts,1
11-9199.01,History and Archeology,6
11-9199.01,Philosophy and Theology,8
11-9199.01,Public Safety and Security,30
11-9199.01,Law and Government,76
11-9199.01,Telecommunications,18
11-9199.01,Communications and Media,32
11-9199.01,Transportation,17
11-9199.02,Administration and Management,77
11-9199.02,Clerical,59
11-9199.02,Economics and Accounting,41
11-9199.02,Sales and Marketing,24
11-9199.02,Customer and Personal Service,68
11-9199.02,Personnel and Human Resources,67
11-9199.02,Production and Processing,30
11-9199.02,Food Production,6
11-9199.02,Computers and Electronics,65
11-9199.02,Engineering and Technology,25
11-9199.02,Design,20
11-9199.02,Building and Construction,17
11-9199.02,Mechanical,17
11-9199.02,Mathematics,49
11-9199.02,Physics,15
11-9199.02,Chemistry,15
11-9199.02,Biology,13
11-9199.02,Psychology,37
11-9199.02,Sociology and Anthropology,28
11-9199.02,Geography,27
11-9199.02,Medicine and Dentistry,18
11-9199.02,Therapy and Counseling,36
11-9199.02,Education and Training,61
11-9199.02,English Language,88
11-9199.02,Foreign Language,16
11-9199.02,Fine Arts,2
11-9199.02,History and Archeology,17
11-9199.02,Philosophy and Theology,24
11-9199.02,Public Safety and Security,58
11-9199.02,Law and Government,89
11-9199.02,Telecommunications,38
11-9199.02,Communications and Media,48
11-9199.02,Transportation,29
11-9199.08,Administration and Management,70
11-9199.08,Clerical,52
11-9199.08,Economics and Accounting,43
11-9199.08,Sales and Marketing,25
11-9199.08,Customer and Personal Service,64
11-9199.08,Personnel and Human Resources,61
11-9199.08,Production and Processing,29
11-9199.08,Food Production,19
11-9199.08,Computers and Electronics,61
11-9199.08,Engineering and Technology,33
11-9199.08,Design,32
11-9199.08,Building and Construction,39
11-9199.08,Mechanical,31
11-9199.08,Mathematics,56
11-9199.08,Physics,19
11-9199.08,Chemistry,11
11-9199.08,Biology,8
11-9199.08,Psychology,63
11-9199.08,Sociology and Anthropology,41
11-9199.08,Geography,25
11-9199.08,Medicine and Dentistry,15
11-9199.08,Therapy and Counseling,30
11-9199.08,Education and Training,68
11-9199.08,English Language,69
11-9199.08,Foreign Language,19
11-9199.08,Fine Arts,2
11-9199.08,History and Archeology,8
11-9199.08,Philosophy and Theology,11
11-9199.08,Public Safety and Security,79
11-9199.08,Law and Government,73
11-9199.08,Telecommunications,39
11-9199.08,Communications and Media,48
11-9199.08,Transportation,35
11-9199.09,Administration and Management,73
11-9199.09,Clerical,64
11-9199.09,Economics and Accounting,55
11-9199.09,Sales and Marketing,31
11-9199.09,Customer and Personal Service,67
11-9199.09,Personnel and Human Resources,61
11-9199.09,Production and Processing,59
11-9199.09,Food Production,1
11-9199.09,Computers and Electronics,63
11-9199.09,Engineering and Technology,63
11-9199.09,Design,38
11-9199.09,Building and Construction,28
11-9199.09,Mechanical,73
11-9199.09,Mathematics,57
11-9199.09,Physics,43
11-9199.09,Chemistry,24
11-9199.09,Biology,17
11-9199.09,Psychology,39
11-9199.09,Sociology and Anthropology,11
11-9199.09,Geography,21
11-9199.09,Medicine and Dentistry,10
11-9199.09,Therapy and Counseling,9
11-9199.09,Education and Training,51
11-9199.09,English Language,66
11-9199.09,Foreign Language,10
11-9199.09,Fine Arts,0
11-9199.09,History and Archeology,4
11-9199.09,Philosophy and Theology,0
11-9199.09,Public Safety and Security,68
11-9199.09,Law and Government,41
11-9199.09,Telecommunications,44
11-9199.09,Communications and Media,40
11-9199.09,Transportation,36
11-9199.10,Administration and Management,78
11-9199.10,Clerical,49
11-9199.10,Economics and Accounting,60
11-9199.10,Sales and Marketing,40
11-9199.10,Customer and Personal Service,59
11-9199.10,Personnel and Human Resources,38
11-9199.10,Production and Processing,42
11-9199.10,Food Production,6
11-9199.10,Computers and Electronics,51
11-9199.10,Engineering and Technology,67
11-9199.10,Design,58
11-9199.10,Building and Construction,69
11-9199.10,Mechanical,50
11-9199.10,Mathematics,58
11-9199.10,Physics,38
11-9199.10,Chemistry,18
11-9199.10,Biology,17
11-9199.10,Psychology,26
11-9199.10,Sociology and Anthropology,24
11-9199.10,Geography,49
11-9199.10,Medicine and Dentistry,8
11-9199.10,Therapy and Counseling,6
11-9199.10,Education and Training,41
11-9199.10,English Language,71
11-9199.10,Foreign Language,17
11-9199.10,Fine Arts,5
11-9199.10,History and Archeology,20
11-9199.10,Philosophy and Theology,12
11-9199.10,Public Safety and Security,49
11-9199.10,Law and Government,46
11-9199.10,Telecommunications,29
11-9199.10,Communications and Media,47
11-9199.10,Transportation,41
11-9199.11,Administration and Management,68
11-9199.11,Clerical,46
11-9199.11,Economics and Accounting,54
11-9199.11,Sales and Marketing,42
11-9199.11,Customer and Personal Service,59
11-9199.11,Personnel and Human Resources,31
11-9199.11,Production and Processing,21
11-9199.11,Food Production,7
11-9199.11,Computers and Electronics,54
11-9199.11,Engineering and Technology,64
11-9199.11,Design,53
11-9199.11,Building and Construction,49
11-9199.11,Mechanical,32
11-9199.11,Mathematics,62
11-9199.11,Physics,44
11-9199.11,Chemistry,58
11-9199.11,Biology,51
11-9199.11,Psychology,23
11-9199.11,Sociology and Anthropology,21
11-9199.11,Geography,48
11-9199.11,Medicine and Dentistry,7
11-9199.11,Therapy and Counseling,5
11-9199.11,Education and Training,41
11-9199.11,English Language,74
11-9199.11,Foreign Language,8
11-9199.11,Fine Arts,2
11-9199.11,History and Archeology,23
11-9199.11,Philosophy and Theology,9
11-9199.11,Public Safety and Security,48
11-9199.11,Law and Government,72
11-9199.11,Telecommunications,30
11-9199.11,Communications and Media,48
11-9199.11,Transportation,38
13-1011.00,Administration and Management,71
13-1011.00,Clerical,60
13-1011.00,Economics and Accounting,48
13-1011.00,Sales and Marketing,76
13-1011.00,Customer and Personal Service,84
13-1011.00,Personnel and Human Resources,52
13-1011.00,Production and Processing,19
13-1011.00,Food Production,0
13-1011.00,Computers and Electronics,38
13-1011.00,Engineering and Technology,2
13-1011.00,Design,8
13-1011.00,Building and Construction,2
13-1011.00,Mechanical,2
13-1011.00,Mathematics,38
13-1011.00,Physics,0
13-1011.00,Chemistry,0
13-1011.00,Biology,0
13-1011.00,Psychology,34
13-1011.00,Sociology and Anthropology,23
13-1011.00,Geography,25
13-1011.00,Medicine and Dentistry,0
13-1011.00,Therapy and Counseling,10
13-1011.00,Education and Training,33
13-1011.00,English Language,73
13-1011.00,Foreign Language,15
13-1011.00,Fine Arts,69
13-1011.00,History and Archeology,12
13-1011.00,Philosophy and Theology,6
13-1011.00,Public Safety and Security,11
13-1011.00,Law and Government,31
13-1011.00,Telecommunications,35
13-1011.00,Communications and Media,67
13-1011.00,Transportation,14
13-1021.00,Administration and Management,64
13-1021.00,Clerical,42
13-1021.00,Economics and Accounting,72
13-1021.00,Sales and Marketing,67
13-1021.00,Customer and Personal Service,73
13-1021.00,Personnel and Human Resources,33
13-1021.00,Production and Processing,56
13-1021.00,Food Production,61
13-1021.00,Computers and Electronics,65
13-1021.00,Engineering and Technology,29
13-1021.00,Design,28
13-1021.00,Building and Construction,24
13-1021.00,Mechanical,30
13-1021.00,Mathematics,75
13-1021.00,Physics,14
13-1021.00,Chemistry,14
13-1021.00,Biology,25
13-1021.00,Psychology,30
13-1021.00,Sociology and Anthropology,18
13-1021.00,Geography,44
13-1021.00,Medicine and Dentistry,10
13-1021.00,Therapy and Counseling,11
13-1021.00,Education and Training,45
13-1021.00,English Language,72
13-1021.00,Foreign Language,11
13-1021.00,Fine Arts,5
13-1021.00,History and Archeology,18
13-1021.00,Philosophy and Theology,5
13-1021.00,Public Safety and Security,52
13-1021.00,Law and Government,54
13-1021.00,Telecommunications,40
13-1021.00,Communications and Media,34
13-1021.00,Transportation,73
13-1022.00,Administration and Management,60
13-1022.00,Clerical,41
13-1022.00,Economics and Accounting,55
13-1022.00,Sales and Marketing,71
13-1022.00,Customer and Personal Service,68
13-1022.00,Personnel and Human Resources,24
13-1022.00,Production and Processing,37
13-1022.00,Food Production,7
13-1022.00,Computers and Electronics,60
13-1022.00,Engineering and Technology,22
13-1022.00,Design,14
13-1022.00,Building and Construction,16
13-1022.00,Mechanical,29
13-1022.00,Mathematics,64
13-1022.00,Physics,17
13-1022.00,Chemistry,18
13-1022.00,Biology,3
13-1022.00,Psychology,16
13-1022.00,Sociology and Anthropology,8
13-1022.00,Geography,16
13-1022.00,Medicine and Dentistry,1
13-1022.00,Therapy and Counseling,3
13-1022.00,Education and Training,27
13-1022.00,English Language,65
13-1022.00,Foreign Language,22
13-1022.00,Fine Arts,1
13-1022.00,History and Archeology,4
13-1022.00,Philosophy and Theology,9
13-1022.00,Public Safety and Security,15
13-1022.00,Law and Government,26
13-1022.00,Telecommunications,25
13-1022.00,Communications and Media,43
13-1022.00,Transportation,24
13-1023.00,Administration and Management,75
13-1023.00,Clerical,56
13-1023.00,Economics and Accounting,68
13-1023.00,Sales and Marketing,37
13-1023.00,Customer and Personal Service,72
13-1023.00,Personnel and Human Resources,41
13-1023.00,Production and Processing,60
13-1023.00,Food Production,19
13-1023.00,Computers and Electronics,54
13-1023.00,Engineering and Technology,44
13-1023.00,Design,33
13-1023.00,Building and Construction,28
13-1023.00,Mechanical,29
13-1023.00,Mathematics,71
13-1023.00,Physics,7
13-1023.00,Chemistry,14
13-1023.00,Biology,15
13-1023.00,Psychology,38
13-1023.00,Sociology and Anthropology,22
13-1023.00,Geography,35
13-1023.00,Medicine and Dentistry,10
13-1023.00,Therapy and Counseling,17
13-1023.00,Education and Training,49
13-1023.00,English Language,78
13-1023.00,Foreign Language,13
13-1023.00,Fine Arts,6
13-1023.00,History and Archeology,10
13-1023.00,Philosophy and Theology,19
13-1023.00,Public Safety and Security,38
13-1023.00,Law and Government,61
13-1023.00,Telecommunications,31
13-1023.00,Communications and Media,42
13-1023.00,Transportation,54
13-1031.00,Administration and Management,53
13-1031.00,Clerical,58
13-1031.00,Economics and Accounting,41
13-1031.00,Sales and Marketing,23
13-1031.00,Customer and Personal Service,83
13-1031.00,Personnel and Human Resources,30
13-1031.00,Production and Processing,27
13-1031.00,Food Production,2
13-1031.00,Computers and Electronics,49
13-1031.00,Engineering and Technology,18
13-1031.00,Design,17
13-1031.00,Building and Construction,40
13-1031.00,Mechanical,26
13-1031.00,Mathematics,57
13-1031.00,Physics,13
13-1031.00,Chemistry,14
13-1031.00,Biology,18
13-1031.00,Psychology,44
13-1031.00,Sociology and Anthropology,25
13-1031.00,Geography,21
13-1031.00,Medicine and Dentistry,39
13-1031.00,Therapy and Counseling,32
13-1031.00,Education and Training,44
13-1031.00,English Language,82
13-1031.00,Foreign Language,20
13-1031.00,Fine Arts,3
13-1031.00,History and Archeology,7
13-1031.00,Philosophy and Theology,14
13-1031.00,Public Safety and Security,37
13-1031.00,Law and Government,64
13-1031.00,Telecommunications,28
13-1031.00,Communications and Media,41
13-1031.00,Transportation,29
13-1032.00,Administration and Management,34
13-1032.00,Clerical,54
13-1032.00,Economics and Accounting,30
13-1032.00,Sales and Marketing,21
13-1032.00,Customer and Personal Service,81
13-1032.00,Personnel and Human Resources,21
13-1032.00,Production and Processing,31
13-1032.00,Food Production,0
13-1032.00,Computers and Electronics,59
13-1032.00,Engineering and Technology,22
13-1032.00,Design,22
13-1032.00,Building and Construction,4
13-1032.00,Mechanical,56
13-1032.00,Mathematics,44
13-1032.00,Physics,19
13-1032.00,Chemistry,8
13-1032.00,Biology,0
13-1032.00,Psychology,15
13-1032.00,Sociology and Anthropology,0
13-1032.00,Geography,11
13-1032.00,Medicine and Dentistry,1
13-1032.00,Therapy and Counseling,0
13-1032.00,Education and Training,49
13-1032.00,English Language,70
13-1032.00,Foreign Language,25
13-1032.00,Fine Arts,0
13-1032.00,History and Archeology,0
13-1032.00,Philosophy and Theology,0
13-1032.00,Public Safety and Security,20
13-1032.00,Law and Government,44
13-1032.00,Telecommunications,30
13-1032.00,Communications and Media,32
13-1032.00,Transportation,37
13-1041.00,Administration and Management,54
13-1041.00,Clerical,53
13-1041.00,Economics and Accounting,18
13-1041.00,Sales and Marketing,3
13-1041.00,Customer and Personal Service,74
13-1041.00,Personnel and Human Resources,14
13-1041.00,Production and Processing,16
13-1041.00,Food Production,0
13-1041.00,Computers and Electronics,56
13-1041.00,Engineering and Technology,8
13-1041.00,Design,4
13-1041.00,Building and Construction,9
13-1041.00,Mechanical,16
13-1041.00,Mathematics,38
13-1041.00,Physics,11
13-1041.00,Chemistry,13
13-1041.00,Biology,13
13-1041.00,Psychology,40
13-1041.00,Sociology and Anthropology,28
13-1041.00,Geography,15
13-1041.00,Medicine and Dentistry,25
13-1041.00,Therapy and Counseling,30
13-1041.00,Education and Training,50
13-1041.00,English Language,75
13-1041.00,Foreign Language,26
13-1041.00,Fine Arts,4
13-1041.00,History and Archeology,10
13-1041.00,Philosophy and Theology,24
13-1041.00,Public Safety and Security,59
13-1041.00,Law and Government,78
13-1041.00,Telecommunications,41
13-1041.00,Communications and Media,33
13-1041.00,Transportation,29
13-1041.01,Administration and Management,48
13-1041.01,Clerical,46
13-1041.01,Economics and Accounting,25
13-1041.01,Sales and Marketing,14
13-1041.01,Customer and Personal Service,46
13-1041.01,Personnel and Human Resources,24
13-1041.01,Production and Processing,49
13-1041.01,Food Production,25
13-1041.01,Computers and Electronics,56
13-1041.01,Engineering and Technology,56
13-1041.01,Design,33
13-1041.01,Building and Construction,31
13-1041.01,Mechanical,41
13-1041.01,Mathematics,58
13-1041.01,Physics,49
13-1041.01,Chemistry,64
13-1041.01,Biology,54
13-1041.01,Psychology,29
13-1041.01,Sociology and Anthropology,21
13-1041.01,Geography,38
13-1041.01,Medicine and Dentistry,23
13-1041.01,Therapy and Counseling,11
13-1041.01,Education and Training,46
13-1041.01,English Language,76
13-1041.01,Foreign Language,16
13-1041.01,Fine Arts,4
13-1041.01,History and Archeology,10
13-1041.01,Philosophy and Theology,6
13-1041.01,Public Safety and Security,54
13-1041.01,Law and Government,76
13-1041.01,Telecommunications,23
13-1041.01,Communications and Media,46
13-1041.01,Transportation,34
13-1041.03,Administration and Management,57
13-1041.03,Clerical,55
13-1041.03,Economics and Accounting,21
13-1041.03,Sales and Marketing,19
13-1041.03,Customer and Personal Service,70
13-1041.03,Personnel and Human Resources,73
13-1041.03,Production and Processing,15
13-1041.03,Food Production,4
13-1041.03,Computers and Electronics,45
13-1041.03,Engineering and Technology,4
13-1041.03,Design,6
13-1041.03,Building and Construction,4
13-1041.03,Mechanical,6
13-1041.03,Mathematics,44
13-1041.03,Physics,3
13-1041.03,Chemistry,4
13-1041.03,Biology,4
13-1041.03,Psychology,47
13-1041.03,Sociology and Anthropology,60
13-1041.03,Geography,11
13-1041.03,Medicine and Dentistry,13
13-1041.03,Therapy and Counseling,41
13-1041.03,Education and Training,50
13-1041.03,English Language,74
13-1041.03,Foreign Language,18
13-1041.03,Fine Arts,1
13-1041.03,History and Archeology,29
13-1041.03,Philosophy and Theology,36
13-1041.03,Public Safety and Security,27
13-1041.03,Law and Government,86
13-1041.03,Telecommunications,19
13-1041.03,Communications and Media,40
13-1041.03,Transportation,12
13-1041.04,Administration and Management,48
13-1041.04,Clerical,67
13-1041.04,Economics and Accounting,38
13-1041.04,Sales and Marketing,24
13-1041.04,Customer and Personal Service,83
13-1041.04,Personnel and Human Resources,46
13-1041.04,Production and Processing,25
13-1041.04,Food Production,9
13-1041.04,Computers and Electronics,62
13-1041.04,Engineering and Technology,63
13-1041.04,Design,60
13-1041.04,Building and Construction,75
13-1041.04,Mechanical,52
13-1041.04,Mathematics,53
13-1041.04,Physics,38
13-1041.04,Chemistry,46
13-1041.04,Biology,39
13-1041.04,Psychology,40
13-1041.04,Sociology and Anthropology,29
13-1041.04,Geography,42
13-1041.04,Medicine and Dentistry,11
13-1041.04,Therapy and Counseling,9
13-1041.04,Education and Training,56
13-1041.04,English Language,86
13-1041.04,Foreign Language,40
13-1041.04,Fine Arts,7
13-1041.04,History and Archeology,13
13-1041.04,Philosophy and Theology,14
13-1041.04,Public Safety and Security,81
13-1041.04,Law and Government,70
13-1041.04,Telecommunications,23
13-1041.04,Communications and Media,38
13-1041.04,Transportation,36
13-1041.06,Administration and Management,58
13-1041.06,Clerical,51
13-1041.06,Economics and Accounting,29
13-1041.06,Sales and Marketing,8
13-1041.06,Customer and Personal Service,74
13-1041.06,Personnel and Human Resources,50
13-1041.06,Production and Processing,13
13-1041.06,Food Production,0
13-1041.06,Computers and Electronics,59
13-1041.06,Engineering and Technology,14
13-1041.06,Design,9
13-1041.06,Building and Construction,1
13-1041.06,Mechanical,16
13-1041.06,Mathematics,36
13-1041.06,Physics,29
13-1041.06,Chemistry,40
13-1041.06,Biology,63
13-1041.06,Psychology,60
13-1041.06,Sociology and Anthropology,55
13-1041.06,Geography,32
13-1041.06,Medicine and Dentistry,78
13-1041.06,Therapy and Counseling,47
13-1041.06,Education and Training,66
13-1041.06,English Language,78
13-1041.06,Foreign Language,18
13-1041.06,Fine Arts,2
13-1041.06,History and Archeology,15
13-1041.06,Philosophy and Theology,38
13-1041.06,Public Safety and Security,64
13-1041.06,Law and Government,70
13-1041.06,Telecommunications,49
13-1041.06,Communications and Media,44
13-1041.06,Transportation,29
13-1041.07,Administration and Management,59
13-1041.07,Clerical,54
13-1041.07,Economics and Accounting,12
13-1041.07,Sales and Marketing,21
13-1041.07,Customer and Personal Service,36
13-1041.07,Personnel and Human Resources,21
13-1041.07,Production and Processing,40
13-1041.07,Food Production,6
13-1041.07,Computers and Electronics,60
13-1041.07,Engineering and Technology,40
13-1041.07,Design,25
13-1041.07,Building and Construction,3
13-1041.07,Mechanical,11
13-1041.07,Mathematics,39
13-1041.07,Physics,16
13-1041.07,Chemistry,45
13-1041.07,Biology,61
13-1041.07,Psychology,17
13-1041.07,Sociology and Anthropology,11
13-1041.07,Geography,19
13-1041.07,Medicine and Dentistry,45
13-1041.07,Therapy and Counseling,5
13-1041.07,Education and Training,40
13-1041.07,English Language,88
13-1041.07,Foreign Language,25
13-1041.07,Fine Arts,0
13-1041.07,History and Archeology,4
13-1041.07,Philosophy and Theology,4
13-1041.07,Public Safety and Security,25
13-1041.07,Law and Government,78
13-1041.07,Telecommunications,26
13-1041.07,Communications and Media,41
13-1041.07,Transportation,8
13-1041.08,Administration and Management,60
13-1041.08,Clerical,76
13-1041.08,Economics and Accounting,54
13-1041.08,Sales and Marketing,40
13-1041.08,Customer and Personal Service,74
13-1041.08,Personnel and Human Resources,38
13-1041.08,Production and Processing,30
13-1041.08,Food Production,8
13-1041.08,Computers and Electronics,61
13-1041.08,Engineering and Technology,15
13-1041.08,Design,13
13-1041.08,Building and Construction,6
13-1041.08,Mechanical,8
13-1041.08,Mathematics,58
13-1041.08,Physics,4
13-1041.08,Chemistry,5
13-1041.08,Biology,4
13-1041.08,Psychology,21
13-1041.08,Sociology and Anthropology,13
13-1041.08,Geography,59
13-1041.08,Medicine and Dentistry,5
13-1041.08,Therapy and Counseling,6
13-1041.08,Education and Training,40
13-1041.08,English Language,78
13-1041.08,Foreign Language,35
13-1041.08,Fine Arts,6
13-1041.08,History and Archeology,10
13-1041.08,Philosophy and Theology,10
13-1041.08,Public Safety and Security,44
13-1041.08,Law and Government,75
13-1041.08,Telecommunications,40
13-1041.08,Communications and Media,44
13-1041.08,Transportation,79
13-1051.00,Administration and Management,62
13-1051.00,Clerical,32
13-1051.00,Economics and Accounting,63
13-1051.00,Sales and Marketing,44
13-1051.00,Customer and Personal Service,57
13-1051.00,Personnel and Human Resources,38
13-1051.00,Production and Processing,52
13-1051.00,Food Production,6
13-1051.00,Computers and Electronics,68
13-1051.00,Engineering and Technology,75
13-1051.00,Design,52
13-1051.00,Building and Construction,71
13-1051.00,Mechanical,48
13-1051.00,Mathematics,88
13-1051.00,Physics,33
13-1051.00,Chemistry,17
13-1051.00,Biology,7
13-1051.00,Psychology,24
13-1051.00,Sociology and Anthropology,11
13-1051.00,Geography,22
13-1051.00,Medicine and Dentistry,3
13-1051.00,Therapy and Counseling,5
13-1051.00,Education and Training,43
13-1051.00,English Language,73
13-1051.00,Foreign Language,6
13-1051.00,Fine Arts,4
13-1051.00,History and Archeology,6
13-1051.00,Philosophy and Theology,7
13-1051.00,Public Safety and Security,29
13-1051.00,Law and Government,55
13-1051.00,Telecommunications,26
13-1051.00,Communications and Media,36
13-1051.00,Transportation,32
13-1071.00,Administration and Management,71
13-1071.00,Clerical,74
13-1071.00,Economics and Accounting,20
13-1071.00,Sales and Marketing,16
13-1071.00,Customer and Personal Service,62
13-1071.00,Personnel and Human Resources,91
13-1071.00,Production and Processing,10
13-1071.00,Food Production,2
13-1071.00,Computers and Electronics,42
13-1071.00,Engineering and Technology,6
13-1071.00,Design,6
13-1071.00,Building and Construction,3
13-1071.00,Mechanical,2
13-1071.00,Mathematics,33
13-1071.00,Physics,1
13-1071.00,Chemistry,2
13-1071.00,Biology,1
13-1071.00,Psychology,30
13-1071.00,Sociology and Anthropology,16
13-1071.00,Geography,6
13-1071.00,Medicine and Dentistry,3
13-1071.00,Therapy and Counseling,17
13-1071.00,Education and Training,52
13-1071.00,English Language,70
13-1071.00,Foreign Language,9
13-1071.00,Fine Arts,1
13-1071.00,History and Archeology,2
13-1071.00,Philosophy and Theology,13
13-1071.00,Public Safety and Security,30
13-1071.00,Law and Government,58
13-1071.00,Telecommunications,25
13-1071.00,Communications and Media,39
13-1071.00,Transportation,9
13-1074.00,Administration and Management,46
13-1074.00,Clerical,37
13-1074.00,Economics and Accounting,43
13-1074.00,Sales and Marketing,10
13-1074.00,Customer and Personal Service,50
13-1074.00,Personnel and Human Resources,61
13-1074.00,Production and Processing,56
13-1074.00,Food Production,62
13-1074.00,Computers and Electronics,38
13-1074.00,Engineering and Technology,12
13-1074.00,Design,6
13-1074.00,Building and Construction,6
13-1074.00,Mechanical,42
13-1074.00,Mathematics,62
13-1074.00,Physics,5
13-1074.00,Chemistry,12
13-1074.00,Biology,16
13-1074.00,Psychology,22
13-1074.00,Sociology and Anthropology,15
13-1074.00,Geography,21
13-1074.00,Medicine and Dentistry,32
13-1074.00,Therapy and Counseling,22
13-1074.00,Education and Training,41
13-1074.00,English Language,45
13-1074.00,Foreign Language,63
13-1074.00,Fine Arts,5
13-1074.00,History and Archeology,5
13-1074.00,Philosophy and Theology,5
13-1074.00,Public Safety and Security,44
13-1074.00,Law and Government,54
13-1074.00,Telecommunications,37
13-1074.00,Communications and Media,33
13-1074.00,Transportation,34
13-1075.00,Administration and Management,70
13-1075.00,Clerical,41
13-1075.00,Economics and Accounting,46
13-1075.00,Sales and Marketing,25
13-1075.00,Customer and Personal Service,56
13-1075.00,Personnel and Human Resources,82
13-1075.00,Production and Processing,20
13-1075.00,Food Production,3
13-1075.00,Computers and Electronics,46
13-1075.00,Engineering and Technology,10
13-1075.00,Design,6
13-1075.00,Building and Construction,9
13-1075.00,Mechanical,9
13-1075.00,Mathematics,51
13-1075.00,Physics,3
13-1075.00,Chemistry,8
13-1075.00,Biology,3
13-1075.00,Psychology,48
13-1075.00,Sociology and Anthropology,41
13-1075.00,Geography,11
13-1075.00,Medicine and Dentistry,8
13-1075.00,Therapy and Counseling,30
13-1075.00,Education and Training,56
13-1075.00,English Language,87
13-1075.00,Foreign Language,15
13-1075.00,Fine Arts,8
13-1075.00,History and Archeology,19
13-1075.00,Philosophy and Theology,20
13-1075.00,Public Safety and Security,36
13-1075.00,Law and Government,74
13-1075.00,Telecommunications,26
13-1075.00,Communications and Media,53
13-1075.00,Transportation,20
13-1081.00,Administration and Management,74
13-1081.00,Clerical,46
13-1081.00,Economics and Accounting,58
13-1081.00,Sales and Marketing,57
13-1081.00,Customer and Personal Service,73
13-1081.00,Personnel and Human Resources,54
13-1081.00,Production and Processing,54
13-1081.00,Food Production,10
13-1081.00,Computers and Electronics,66
13-1081.00,Engineering and Technology,35
13-1081.00,Design,27
13-1081.00,Building and Construction,14
13-1081.00,Mechanical,24
13-1081.00,Mathematics,68
13-1081.00,Physics,15
13-1081.00,Chemistry,15
13-1081.00,Biology,10
13-1081.00,Psychology,35
13-1081.00,Sociology and Anthropology,22
13-1081.00,Geography,58
13-1081.00,Medicine and Dentistry,4
13-1081.00,Therapy and Counseling,16
13-1081.00,Education and Training,54
13-1081.00,English Language,75
13-1081.00,Foreign Language,23
13-1081.00,Fine Arts,4
13-1081.00,History and Archeology,11
13-1081.00,Philosophy and Theology,14
13-1081.00,Public Safety and Security,58
13-1081.00,Law and Government,52
13-1081.00,Telecommunications,31
13-1081.00,Communications and Media,38
13-1081.00,Transportation,94
13-1081.01,Administration and Management,56
13-1081.01,Clerical,39
13-1081.01,Economics and Accounting,43
13-1081.01,Sales and Marketing,35
13-1081.01,Customer and Personal Service,55
13-1081.01,Personnel and Human Resources,35
13-1081.01,Production and Processing,49
13-1081.01,Food Production,11
13-1081.01,Computers and Electronics,60
13-1081.01,Engineering and Technology,84
13-1081.01,Design,63
13-1081.01,Building and Construction,14
13-1081.01,Mechanical,49
13-1081.01,Mathematics,78
13-1081.01,Physics,19
13-1081.01,Chemistry,22
13-1081.01,Biology,4
13-1081.01,Psychology,15
13-1081.01,Sociology and Anthropology,13
13-1081.01,Geography,31
13-1081.01,Medicine and Dentistry,3
13-1081.01,Therapy and Counseling,3
13-1081.01,Education and Training,40
13-1081.01,English Language,81
13-1081.01,Foreign Language,20
13-1081.01,Fine Arts,0
13-1081.01,History and Archeology,10
13-1081.01,Philosophy and Theology,6
13-1081.01,Public Safety and Security,43
13-1081.01,Law and Government,46
13-1081.01,Telecommunications,29
13-1081.01,Communications and Media,30
13-1081.01,Transportation,75
13-1081.02,Administration and Management,63
13-1081.02,Clerical,51
13-1081.02,Economics and Accounting,38
13-1081.02,Sales and Marketing,19
13-1081.02,Customer and Personal Service,61
13-1081.02,Personnel and Human Resources,30
13-1081.02,Production and Processing,51
13-1081.02,Food Production,10
13-1081.02,Computers and Electronics,72
13-1081.02,Engineering and Technology,35
13-1081.02,Design,22
13-1081.02,Building and Construction,11
13-1081.02,Mechanical,24
13-1081.02,Mathematics,66
13-1081.02,Physics,18
13-1081.02,Chemistry,11
13-1081.02,Biology,8
13-1081.02,Psychology,21
13-1081.02,Sociology and Anthropology,15
13-1081.02,Geography,51
13-1081.02,Medicine and Dentistry,6
13-1081.02,Therapy and Counseling,10
13-1081.02,Education and Training,54
13-1081.02,English Language,80
13-1081.02,Foreign Language,24
13-1081.02,Fine Arts,2
13-1081.02,History and Archeology,10
13-1081.02,Philosophy and Theology,11
13-1081.02,Public Safety and Security,44
13-1081.02,Law and Government,50
