15-1299.01,Far Vision,41
15-1299.01,Visual Color Discrimination,35
15-1299.01,Night Vision,0
15-1299.01,Peripheral Vision,0
15-1299.01,Depth Perception,19
15-1299.01,Glare Sensitivity,0
15-1299.01,Hearing Sensitivity,19
15-1299.01,Auditory Attention,19
15-1299.01,Sound Localization,0
15-1299.01,Speech Recognition,56
15-1299.01,Speech Clarity,56
15-1299.02,Oral Comprehension,67
15-1299.02,Written Comprehension,72
15-1299.02,Oral Expression,69
15-1299.02,Written Expression,63
15-1299.02,Fluency of Ideas,53
15-1299.02,Originality,49
15-1299.02,Problem Sensitivity,66
15-1299.02,Deductive Reasoning,69
15-1299.02,Inductive Reasoning,74
15-1299.02,Information Ordering,66
15-1299.02,Category Flexibility,63
15-1299.02,Mathematical Reasoning,58
15-1299.02,Number Facility,53
15-1299.02,Memorization,39
15-1299.02,Speed of Closure,42
15-1299.02,Flexibility of Closure,60
15-1299.02,Perceptual Speed,50
15-1299.02,Spatial Orientation,13
15-1299.02,Visualization,56
15-1299.02,Selective Attention,50
15-1299.02,Time Sharing,39
15-1299.02,Arm-Hand Steadiness,28
15-1299.02,Manual Dexterity,27
15-1299.02,Finger Dexterity,47
15-1299.02,Control Precision,27
15-1299.02,Multilimb Coordination,5
15-1299.02,Response Orientation,3
15-1299.02,Rate Control,3
15-1299.02,Reaction Time,3
15-1299.02,Wrist-Finger Speed,6
15-1299.02,Speed of Limb Movement,2
15-1299.02,Static Strength,2
15-1299.02,Explosive Strength,2
15-1299.02,Dynamic Strength,5
15-1299.02,Trunk Strength,13
15-1299.02,Stamina,2
15-1299.02,Extent Flexibility,2
15-1299.02,Dynamic Flexibility,0
15-1299.02,Gross Body Coordination,2
15-1299.02,Gross Body Equilibrium,2
15-1299.02,Near Vision,70
15-1299.02,Far Vision,47
15-1299.02,Visual Color Discrimination,41
15-1299.02,Night Vision,2
15-1299.02,Peripheral Vision,2
15-1299.02,Depth Perception,24
15-1299.02,Glare Sensitivity,2
15-1299.02,Hearing Sensitivity,28
15-1299.02,Auditory Attention,31
15-1299.02,Sound Localization,2
15-1299.02,Speech Recognition,61
15-1299.02,Speech Clarity,63
15-1299.03,Oral Comprehension,72
15-1299.03,Written Comprehension,75
15-1299.03,Oral Expression,69
15-1299.03,Written Expression,69
15-1299.03,Fluency of Ideas,50
15-1299.03,Originality,50
15-1299.03,Problem Sensitivity,66
15-1299.03,Deductive Reasoning,66
15-1299.03,Inductive Reasoning,63
15-1299.03,Information Ordering,66
15-1299.03,Category Flexibility,63
15-1299.03,Mathematical Reasoning,41
15-1299.03,Number Facility,35
15-1299.03,Memorization,44
15-1299.03,Speed of Closure,41
15-1299.03,Flexibility of Closure,47
15-1299.03,Perceptual Speed,44
15-1299.03,Spatial Orientation,0
15-1299.03,Visualization,41
15-1299.03,Selective Attention,53
15-1299.03,Time Sharing,44
15-1299.03,Arm-Hand Steadiness,31
15-1299.03,Manual Dexterity,28
15-1299.03,Finger Dexterity,41
15-1299.03,Control Precision,31
15-1299.03,Multilimb Coordination,0
15-1299.03,Response Orientation,0
15-1299.03,Rate Control,6
15-1299.03,Reaction Time,3
15-1299.03,Wrist-Finger Speed,3
15-1299.03,Speed of Limb Movement,0
15-1299.03,Static Strength,0
15-1299.03,Explosive Strength,0
15-1299.03,Dynamic Strength,0
15-1299.03,Trunk Strength,3
15-1299.03,Stamina,3
15-1299.03,Extent Flexibility,3
15-1299.03,Dynamic Flexibility,0
15-1299.03,Gross Body Coordination,0
15-1299.03,Gross Body Equilibrium,0
15-1299.03,Near Vision,60
15-1299.03,Far Vision,35
15-1299.03,Visual Color Discrimination,35
15-1299.03,Night Vision,0
15-1299.03,Peripheral Vision,0
15-1299.03,Depth Perception,16
15-1299.03,Glare Sensitivity,0
15-1299.03,Hearing Sensitivity,25
15-1299.03,Auditory Attention,22
15-1299.03,Sound Localization,0
15-1299.03,Speech Recognition,53
15-1299.03,Speech Clarity,60
15-1299.08,Oral Comprehension,75
15-1299.08,Written Comprehension,75
15-1299.08,Oral Expression,72
15-1299.08,Written Expression,75
15-1299.08,Fluency of Ideas,60
15-1299.08,Originality,72
15-1299.08,Problem Sensitivity,78
15-1299.08,Deductive Reasoning,72
15-1299.08,Inductive Reasoning,72
15-1299.08,Information Ordering,72
15-1299.08,Category Flexibility,53
15-1299.08,Mathematical Reasoning,56
15-1299.08,Number Facility,53
15-1299.08,Memorization,41
15-1299.08,Speed of Closure,44
15-1299.08,Flexibility of Closure,50
15-1299.08,Perceptual Speed,50
15-1299.08,Spatial Orientation,0
15-1299.08,Visualization,47
15-1299.08,Selective Attention,53
15-1299.08,Time Sharing,31
15-1299.08,Arm-Hand Steadiness,19
15-1299.08,Manual Dexterity,19
15-1299.08,Finger Dexterity,31
15-1299.08,Control Precision,22
15-1299.08,Multilimb Coordination,0
15-1299.08,Response Orientation,0
15-1299.08,Rate Control,0
15-1299.08,Reaction Time,0
15-1299.08,Wrist-Finger Speed,0
15-1299.08,Speed of Limb Movement,0
15-1299.08,Static Strength,0
15-1299.08,Explosive Strength,0
15-1299.08,Dynamic Strength,6
15-1299.08,Trunk Strength,10
15-1299.08,Stamina,0
15-1299.08,Extent Flexibility,0
15-1299.08,Dynamic Flexibility,0
15-1299.08,Gross Body Coordination,0
15-1299.08,Gross Body Equilibrium,0
15-1299.08,Near Vision,66
15-1299.08,Far Vision,44
15-1299.08,Visual Color Discrimination,25
15-1299.08,Night Vision,0
15-1299.08,Peripheral Vision,0
15-1299.08,Depth Perception,22
15-1299.08,Glare Sensitivity,0
15-1299.08,Hearing Sensitivity,25
15-1299.08,Auditory Attention,25
15-1299.08,Sound Localization,0
15-1299.08,Speech Recognition,56
15-1299.08,Speech Clarity,56
15-1299.09,Oral Comprehension,72
15-1299.09,Written Comprehension,75
15-1299.09,Oral Expression,75
15-1299.09,Written Expression,75
15-1299.09,Fluency of Ideas,66
15-1299.09,Originality,56
15-1299.09,Problem Sensitivity,72
15-1299.09,Deductive Reasoning,72
15-1299.09,Inductive Reasoning,72
15-1299.09,Information Ordering,72
15-1299.09,Category Flexibility,56
15-1299.09,Mathematical Reasoning,50
15-1299.09,Number Facility,53
15-1299.09,Memorization,38
15-1299.09,Speed of Closure,41
15-1299.09,Flexibility of Closure,50
15-1299.09,Perceptual Speed,44
15-1299.09,Spatial Orientation,0
15-1299.09,Visualization,47
15-1299.09,Selective Attention,47
15-1299.09,Time Sharing,28
15-1299.09,Arm-Hand Steadiness,0
15-1299.09,Manual Dexterity,0
15-1299.09,Finger Dexterity,19
15-1299.09,Control Precision,0
15-1299.09,Multilimb Coordination,0
15-1299.09,Response Orientation,0
15-1299.09,Rate Control,0
15-1299.09,Reaction Time,0
15-1299.09,Wrist-Finger Speed,3
15-1299.09,Speed of Limb Movement,0
15-1299.09,Static Strength,0
15-1299.09,Explosive Strength,0
15-1299.09,Dynamic Strength,0
15-1299.09,Trunk Strength,13
15-1299.09,Stamina,0
15-1299.09,Extent Flexibility,0
15-1299.09,Dynamic Flexibility,0
15-1299.09,Gross Body Coordination,0
15-1299.09,Gross Body Equilibrium,0
15-1299.09,Near Vision,66
15-1299.09,Far Vision,38
15-1299.09,Visual Color Discrimination,25
15-1299.09,Night Vision,0
15-1299.09,Peripheral Vision,0
15-1299.09,Depth Perception,22
15-1299.09,Glare Sensitivity,0
15-1299.09,Hearing Sensitivity,28
15-1299.09,Auditory Attention,28
15-1299.09,Sound Localization,3
15-1299.09,Speech Recognition,66
15-1299.09,Speech Clarity,66
15-2011.00,Oral Comprehension,75
15-2011.00,Written Comprehension,75
15-2011.00,Oral Expression,72
15-2011.00,Written Expression,69
15-2011.00,Fluency of Ideas,53
15-2011.00,Originality,53
15-2011.00,Problem Sensitivity,72
15-2011.00,Deductive Reasoning,78
15-2011.00,Inductive Reasoning,75
15-2011.00,Information Ordering,72
15-2011.00,Category Flexibility,72
15-2011.00,Mathematical Reasoning,88
15-2011.00,Number Facility,81
15-2011.00,Memorization,44
15-2011.00,Speed of Closure,44
15-2011.00,Flexibility of Closure,60
15-2011.00,Perceptual Speed,47
15-2011.00,Spatial Orientation,0
15-2011.00,Visualization,38
15-2011.00,Selective Attention,60
15-2011.00,Time Sharing,38
15-2011.00,Arm-Hand Steadiness,3
15-2011.00,Manual Dexterity,0
15-2011.00,Finger Dexterity,16
15-2011.00,Control Precision,0
15-2011.00,Multilimb Coordination,0
15-2011.00,Response Orientation,0
15-2011.00,Rate Control,0
15-2011.00,Reaction Time,0
15-2011.00,Wrist-Finger Speed,6
15-2011.00,Speed of Limb Movement,0
15-2011.00,Static Strength,0
15-2011.00,Explosive Strength,0
15-2011.00,Dynamic Strength,0
15-2011.00,Trunk Strength,13
15-2011.00,Stamina,0
15-2011.00,Extent Flexibility,0
15-2011.00,Dynamic Flexibility,0
15-2011.00,Gross Body Coordination,0
15-2011.00,Gross Body Equilibrium,0
15-2011.00,Near Vision,75
15-2011.00,Far Vision,41
15-2011.00,Visual Color Discrimination,25
15-2011.00,Night Vision,0
15-2011.00,Peripheral Vision,0
15-2011.00,Depth Perception,16
15-2011.00,Glare Sensitivity,0
15-2011.00,Hearing Sensitivity,22
15-2011.00,Auditory Attention,25
15-2011.00,Sound Localization,0
15-2011.00,Speech Recognition,56
15-2011.00,Speech Clarity,63
15-2021.00,Oral Comprehension,69
15-2021.00,Written Comprehension,75
15-2021.00,Oral Expression,63
15-2021.00,Written Expression,63
15-2021.00,Fluency of Ideas,66
15-2021.00,Originality,60
15-2021.00,Problem Sensitivity,66
15-2021.00,Deductive Reasoning,78
15-2021.00,Inductive Reasoning,75
15-2021.00,Information Ordering,75
15-2021.00,Category Flexibility,66
15-2021.00,Mathematical Reasoning,94
15-2021.00,Number Facility,81
15-2021.00,Memorization,44
15-2021.00,Speed of Closure,47
15-2021.00,Flexibility of Closure,50
15-2021.00,Perceptual Speed,47
15-2021.00,Spatial Orientation,0
15-2021.00,Visualization,47
15-2021.00,Selective Attention,50
15-2021.00,Time Sharing,25
15-2021.00,Arm-Hand Steadiness,0
15-2021.00,Manual Dexterity,0
15-2021.00,Finger Dexterity,35
15-2021.00,Control Precision,0
15-2021.00,Multilimb Coordination,0
15-2021.00,Response Orientation,0
15-2021.00,Rate Control,0
15-2021.00,Reaction Time,0
15-2021.00,Wrist-Finger Speed,0
15-2021.00,Speed of Limb Movement,0
15-2021.00,Static Strength,0
15-2021.00,Explosive Strength,0
15-2021.00,Dynamic Strength,0
15-2021.00,Trunk Strength,3
15-2021.00,Stamina,0
15-2021.00,Extent Flexibility,0
15-2021.00,Dynamic Flexibility,0
15-2021.00,Gross Body Coordination,0
15-2021.00,Gross Body Equilibrium,0
15-2021.00,Near Vision,66
15-2021.00,Far Vision,31
15-2021.00,Visual Color Discrimination,19
15-2021.00,Night Vision,0
15-2021.00,Peripheral Vision,0
15-2021.00,Depth Perception,16
15-2021.00,Glare Sensitivity,0
15-2021.00,Hearing Sensitivity,19
15-2021.00,Auditory Attention,16
15-2021.00,Sound Localization,0
15-2021.00,Speech Recognition,53
15-2021.00,Speech Clarity,53
15-2031.00,Oral Comprehension,75
15-2031.00,Written Comprehension,81
15-2031.00,Oral Expression,78
15-2031.00,Written Expression,75
15-2031.00,Fluency of Ideas,69
15-2031.00,Originality,69
15-2031.00,Problem Sensitivity,69
15-2031.00,Deductive Reasoning,78
15-2031.00,Inductive Reasoning,81
15-2031.00,Information Ordering,72
15-2031.00,Category Flexibility,60
15-2031.00,Mathematical Reasoning,94
15-2031.00,Number Facility,81
15-2031.00,Memorization,44
15-2031.00,Speed of Closure,35
15-2031.00,Flexibility of Closure,50
15-2031.00,Perceptual Speed,41
15-2031.00,Spatial Orientation,0
15-2031.00,Visualization,35
15-2031.00,Selective Attention,50
15-2031.00,Time Sharing,28
15-2031.00,Arm-Hand Steadiness,0
15-2031.00,Manual Dexterity,0
15-2031.00,Finger Dexterity,19
15-2031.00,Control Precision,0
15-2031.00,Multilimb Coordination,0
15-2031.00,Response Orientation,0
15-2031.00,Rate Control,0
15-2031.00,Reaction Time,0
15-2031.00,Wrist-Finger Speed,6
15-2031.00,Speed of Limb Movement,0
15-2031.00,Static Strength,0
15-2031.00,Explosive Strength,0
15-2031.00,Dynamic Strength,3
15-2031.00,Trunk Strength,16
15-2031.00,Stamina,0
15-2031.00,Extent Flexibility,0
15-2031.00,Dynamic Flexibility,0
15-2031.00,Gross Body Coordination,0
15-2031.00,Gross Body Equilibrium,0
15-2031.00,Near Vision,69
15-2031.00,Far Vision,38
15-2031.00,Visual Color Discrimination,22
15-2031.00,Night Vision,0
15-2031.00,Peripheral Vision,0
15-2031.00,Depth Perception,6
15-2031.00,Glare Sensitivity,0
15-2031.00,Hearing Sensitivity,13
15-2031.00,Auditory Attention,16
15-2031.00,Sound Localization,0
15-2031.00,Speech Recognition,53
15-2031.00,Speech Clarity,60
15-2041.00,Oral Comprehension,75
15-2041.00,Written Comprehension,75
15-2041.00,Oral Expression,75
15-2041.00,Written Expression,75
15-2041.00,Fluency of Ideas,56
15-2041.00,Originality,50
15-2041.00,Problem Sensitivity,60
15-2041.00,Deductive Reasoning,75
15-2041.00,Inductive Reasoning,78
15-2041.00,Information Ordering,72
15-2041.00,Category Flexibility,69
15-2041.00,Mathematical Reasoning,91
15-2041.00,Number Facility,81
15-2041.00,Memorization,44
15-2041.00,Speed of Closure,50
15-2041.00,Flexibility of Closure,53
15-2041.00,Perceptual Speed,47
15-2041.00,Spatial Orientation,0
15-2041.00,Visualization,44
15-2041.00,Selective Attention,47
15-2041.00,Time Sharing,22
15-2041.00,Arm-Hand Steadiness,0
15-2041.00,Manual Dexterity,0
15-2041.00,Finger Dexterity,31
15-2041.00,Control Precision,0
15-2041.00,Multilimb Coordination,0
15-2041.00,Response Orientation,0
15-2041.00,Rate Control,0
15-2041.00,Reaction Time,0
15-2041.00,Wrist-Finger Speed,13
15-2041.00,Speed of Limb Movement,0
15-2041.00,Static Strength,0
15-2041.00,Explosive Strength,0
15-2041.00,Dynamic Strength,0
15-2041.00,Trunk Strength,19
15-2041.00,Stamina,0
15-2041.00,Extent Flexibility,0
15-2041.00,Dynamic Flexibility,0
15-2041.00,Gross Body Coordination,0
15-2041.00,Gross Body Equilibrium,0
15-2041.00,Near Vision,75
15-2041.00,Far Vision,44
15-2041.00,Visual Color Discrimination,19
15-2041.00,Night Vision,0
15-2041.00,Peripheral Vision,0
15-2041.00,Depth Perception,16
15-2041.00,Glare Sensitivity,0
15-2041.00,Hearing Sensitivity,19
15-2041.00,Auditory Attention,16
15-2041.00,Sound Localization,0
15-2041.00,Speech Recognition,60
15-2041.00,Speech Clarity,63
15-2041.01,Oral Comprehension,75
15-2041.01,Written Comprehension,78
15-2041.01,Oral Expression,75
15-2041.01,Written Expression,72
15-2041.01,Fluency of Ideas,60
15-2041.01,Originality,53
15-2041.01,Problem Sensitivity,69
15-2041.01,Deductive Reasoning,78
15-2041.01,Inductive Reasoning,78
15-2041.01,Information Ordering,75
15-2041.01,Category Flexibility,66
15-2041.01,Mathematical Reasoning,85
15-2041.01,Number Facility,66
15-2041.01,Memorization,44
15-2041.01,Speed of Closure,47
15-2041.01,Flexibility of Closure,53
15-2041.01,Perceptual Speed,47
15-2041.01,Spatial Orientation,0
15-2041.01,Visualization,50
15-2041.01,Selective Attention,50
15-2041.01,Time Sharing,35
15-2041.01,Arm-Hand Steadiness,22
15-2041.01,Manual Dexterity,19
15-2041.01,Finger Dexterity,35
15-2041.01,Control Precision,19
15-2041.01,Multilimb Coordination,6
15-2041.01,Response Orientation,3
15-2041.01,Rate Control,3
15-2041.01,Reaction Time,3
15-2041.01,Wrist-Finger Speed,10
15-2041.01,Speed of Limb Movement,3
15-2041.01,Static Strength,6
15-2041.01,Explosive Strength,0
15-2041.01,Dynamic Strength,6
15-2041.01,Trunk Strength,10
15-2041.01,Stamina,6
15-2041.01,Extent Flexibility,6
15-2041.01,Dynamic Flexibility,0
15-2041.01,Gross Body Coordination,3
15-2041.01,Gross Body Equilibrium,3
15-2041.01,Near Vision,69
15-2041.01,Far Vision,38
15-2041.01,Visual Color Discrimination,19
15-2041.01,Night Vision,0
15-2041.01,Peripheral Vision,0
15-2041.01,Depth Perception,16
15-2041.01,Glare Sensitivity,0
15-2041.01,Hearing Sensitivity,19
15-2041.01,Auditory Attention,22
15-2041.01,Sound Localization,0
15-2041.01,Speech Recognition,69
15-2041.01,Speech Clarity,69
15-2051.01,Oral Comprehension,75
15-2051.01,Written Comprehension,78
15-2051.01,Oral Expression,75
15-2051.01,Written Expression,78
15-2051.01,Fluency of Ideas,60
15-2051.01,Originality,53
15-2051.01,Problem Sensitivity,60
15-2051.01,Deductive Reasoning,72
15-2051.01,Inductive Reasoning,75
15-2051.01,Information Ordering,66
15-2051.01,Category Flexibility,69
15-2051.01,Mathematical Reasoning,60
15-2051.01,Number Facility,53
15-2051.01,Memorization,28
15-2051.01,Speed of Closure,44
15-2051.01,Flexibility of Closure,56
15-2051.01,Perceptual Speed,41
15-2051.01,Spatial Orientation,0
15-2051.01,Visualization,31
15-2051.01,Selective Attention,47
15-2051.01,Time Sharing,25
15-2051.01,Arm-Hand Steadiness,0
15-2051.01,Manual Dexterity,0
15-2051.01,Finger Dexterity,16
15-2051.01,Control Precision,0
15-2051.01,Multilimb Coordination,0
15-2051.01,Response Orientation,0
15-2051.01,Rate Control,0
15-2051.01,Reaction Time,0
15-2051.01,Wrist-Finger Speed,10
15-2051.01,Speed of Limb Movement,0
15-2051.01,Static Strength,0
15-2051.01,Explosive Strength,0
15-2051.01,Dynamic Strength,0
15-2051.01,Trunk Strength,16
15-2051.01,Stamina,0
15-2051.01,Extent Flexibility,0
15-2051.01,Dynamic Flexibility,0
15-2051.01,Gross Body Coordination,0
15-2051.01,Gross Body Equilibrium,0
15-2051.01,Near Vision,53
15-2051.01,Far Vision,38
15-2051.01,Visual Color Discrimination,16
15-2051.01,Night Vision,0
15-2051.01,Peripheral Vision,0
15-2051.01,Depth Perception,10
15-2051.01,Glare Sensitivity,0
15-2051.01,Hearing Sensitivity,16
15-2051.01,Auditory Attention,16
15-2051.01,Sound Localization,0
15-2051.01,Speech Recognition,63
15-2051.01,Speech Clarity,66
15-2051.02,Oral Comprehension,75
15-2051.02,Written Comprehension,75
15-2051.02,Oral Expression,75
15-2051.02,Written Expression,72
15-2051.02,Fluency of Ideas,53
15-2051.02,Originality,50
15-2051.02,Problem Sensitivity,72
15-2051.02,Deductive Reasoning,78
15-2051.02,Inductive Reasoning,72
15-2051.02,Information Ordering,78
15-2051.02,Category Flexibility,56
15-2051.02,Mathematical Reasoning,60
15-2051.02,Number Facility,53
15-2051.02,Memorization,41
15-2051.02,Speed of Closure,41
15-2051.02,Flexibility of Closure,53
15-2051.02,Perceptual Speed,47
15-2051.02,Spatial Orientation,0
15-2051.02,Visualization,31
15-2051.02,Selective Attention,50
15-2051.02,Time Sharing,31
15-2051.02,Arm-Hand Steadiness,10
15-2051.02,Manual Dexterity,10
15-2051.02,Finger Dexterity,22
15-2051.02,Control Precision,6
15-2051.02,Multilimb Coordination,0
15-2051.02,Response Orientation,0
15-2051.02,Rate Control,0
15-2051.02,Reaction Time,0
15-2051.02,Wrist-Finger Speed,19
15-2051.02,Speed of Limb Movement,0
15-2051.02,Static Strength,0
15-2051.02,Explosive Strength,0
15-2051.02,Dynamic Strength,10
15-2051.02,Trunk Strength,16
15-2051.02,Stamina,0
15-2051.02,Extent Flexibility,0
15-2051.02,Dynamic Flexibility,0
15-2051.02,Gross Body Coordination,0
15-2051.02,Gross Body Equilibrium,0
15-2051.02,Near Vision,72
15-2051.02,Far Vision,35
15-2051.02,Visual Color Discrimination,19
15-2051.02,Night Vision,0
15-2051.02,Peripheral Vision,0
15-2051.02,Depth Perception,10
15-2051.02,Glare Sensitivity,0
15-2051.02,Hearing Sensitivity,19
15-2051.02,Auditory Attention,22
15-2051.02,Sound Localization,0
15-2051.02,Speech Recognition,69
15-2051.02,Speech Clarity,69
15-2099.01,Oral Comprehension,69
15-2099.01,Written Comprehension,75
15-2099.01,Oral Expression,63
15-2099.01,Written Expression,66
15-2099.01,Fluency of Ideas,56
15-2099.01,Originality,50
15-2099.01,Problem Sensitivity,60
15-2099.01,Deductive Reasoning,69
15-2099.01,Inductive Reasoning,69
15-2099.01,Information Ordering,66
15-2099.01,Category Flexibility,60
15-2099.01,Mathematical Reasoning,66
15-2099.01,Number Facility,53
15-2099.01,Memorization,47
15-2099.01,Speed of Closure,44
15-2099.01,Flexibility of Closure,60
15-2099.01,Perceptual Speed,50
15-2099.01,Spatial Orientation,0
15-2099.01,Visualization,50
15-2099.01,Selective Attention,63
15-2099.01,Time Sharing,44
15-2099.01,Arm-Hand Steadiness,0
15-2099.01,Manual Dexterity,0
15-2099.01,Finger Dexterity,38
15-2099.01,Control Precision,3
15-2099.01,Multilimb Coordination,0
15-2099.01,Response Orientation,0
15-2099.01,Rate Control,0
15-2099.01,Reaction Time,0
15-2099.01,Wrist-Finger Speed,6
15-2099.01,Speed of Limb Movement,0
15-2099.01,Static Strength,0
15-2099.01,Explosive Strength,0
15-2099.01,Dynamic Strength,0
15-2099.01,Trunk Strength,0
15-2099.01,Stamina,0
15-2099.01,Extent Flexibility,0
15-2099.01,Dynamic Flexibility,0
15-2099.01,Gross Body Coordination,0
15-2099.01,Gross Body Equilibrium,0
15-2099.01,Near Vision,60
15-2099.01,Far Vision,47
15-2099.01,Visual Color Discrimination,38
15-2099.01,Night Vision,0
15-2099.01,Peripheral Vision,0
15-2099.01,Depth Perception,16
15-2099.01,Glare Sensitivity,0
15-2099.01,Hearing Sensitivity,22
15-2099.01,Auditory Attention,22
15-2099.01,Sound Localization,0
15-2099.01,Speech Recognition,60
15-2099.01,Speech Clarity,60
17-1011.00,Oral Comprehension,75
17-1011.00,Written Comprehension,75
17-1011.00,Oral Expression,75
17-1011.00,Written Expression,72
17-1011.00,Fluency of Ideas,78
17-1011.00,Originality,75
17-1011.00,Problem Sensitivity,75
17-1011.00,Deductive Reasoning,75
17-1011.00,Inductive Reasoning,75
17-1011.00,Information Ordering,75
17-1011.00,Category Flexibility,69
17-1011.00,Mathematical Reasoning,60
17-1011.00,Number Facility,63
17-1011.00,Memorization,44
17-1011.00,Speed of Closure,50
17-1011.00,Flexibility of Closure,69
17-1011.00,Perceptual Speed,63
17-1011.00,Spatial Orientation,28
17-1011.00,Visualization,81
17-1011.00,Selective Attention,50
17-1011.00,Time Sharing,44
17-1011.00,Arm-Hand Steadiness,28
17-1011.00,Manual Dexterity,25
17-1011.00,Finger Dexterity,47
17-1011.00,Control Precision,28
17-1011.00,Multilimb Coordination,22
17-1011.00,Response Orientation,0
17-1011.00,Rate Control,0
17-1011.00,Reaction Time,3
17-1011.00,Wrist-Finger Speed,0
17-1011.00,Speed of Limb Movement,0
17-1011.00,Static Strength,0
17-1011.00,Explosive Strength,0
17-1011.00,Dynamic Strength,0
17-1011.00,Trunk Strength,6
17-1011.00,Stamina,0
17-1011.00,Extent Flexibility,0
17-1011.00,Dynamic Flexibility,0
17-1011.00,Gross Body Coordination,0
17-1011.00,Gross Body Equilibrium,0
17-1011.00,Near Vision,75
17-1011.00,Far Vision,72
17-1011.00,Visual Color Discrimination,50
17-1011.00,Night Vision,0
17-1011.00,Peripheral Vision,0
17-1011.00,Depth Perception,47
17-1011.00,Glare Sensitivity,3
17-1011.00,Hearing Sensitivity,25
17-1011.00,Auditory Attention,28
17-1011.00,Sound Localization,0
17-1011.00,Speech Recognition,66
17-1011.00,Speech Clarity,69
17-1012.00,Oral Comprehension,78
17-1012.00,Written Comprehension,75
17-1012.00,Oral Expression,78
17-1012.00,Written Expression,72
17-1012.00,Fluency of Ideas,69
17-1012.00,Originality,72
17-1012.00,Problem Sensitivity,72
17-1012.00,Deductive Reasoning,72
17-1012.00,Inductive Reasoning,66
17-1012.00,Information Ordering,66
17-1012.00,Category Flexibility,72
17-1012.00,Mathematical Reasoning,50
17-1012.00,Number Facility,50
17-1012.00,Memorization,35
17-1012.00,Speed of Closure,31
17-1012.00,Flexibility of Closure,50
17-1012.00,Perceptual Speed,41
17-1012.00,Spatial Orientation,10
17-1012.00,Visualization,75
17-1012.00,Selective Attention,50
17-1012.00,Time Sharing,50
17-1012.00,Arm-Hand Steadiness,25
17-1012.00,Manual Dexterity,25
17-1012.00,Finger Dexterity,38
17-1012.00,Control Precision,25
17-1012.00,Multilimb Coordination,25
17-1012.00,Response Orientation,0
17-1012.00,Rate Control,0
17-1012.00,Reaction Time,0
17-1012.00,Wrist-Finger Speed,0
17-1012.00,Speed of Limb Movement,0
17-1012.00,Static Strength,0
17-1012.00,Explosive Strength,0
17-1012.00,Dynamic Strength,0
17-1012.00,Trunk Strength,3
17-1012.00,Stamina,3
17-1012.00,Extent Flexibility,0
17-1012.00,Dynamic Flexibility,0
17-1012.00,Gross Body Coordination,0
17-1012.00,Gross Body Equilibrium,0
17-1012.00,Near Vision,72
17-1012.00,Far Vision,50
17-1012.00,Visual Color Discrimination,38
17-1012.00,Night Vision,0
17-1012.00,Peripheral Vision,0
17-1012.00,Depth Perception,25
17-1012.00,Glare Sensitivity,0
17-1012.00,Hearing Sensitivity,25
17-1012.00,Auditory Attention,25
17-1012.00,Sound Localization,0
17-1012.00,Speech Recognition,63
17-1012.00,Speech Clarity,66
17-1021.00,Oral Comprehension,72
17-1021.00,Written Comprehension,75
17-1021.00,Oral Expression,63
17-1021.00,Written Expression,63
17-1021.00,Fluency of Ideas,50
17-1021.00,Originality,50
17-1021.00,Problem Sensitivity,53
17-1021.00,Deductive Reasoning,63
17-1021.00,Inductive Reasoning,66
17-1021.00,Information Ordering,56
17-1021.00,Category Flexibility,53
17-1021.00,Mathematical Reasoning,50
17-1021.00,Number Facility,47
17-1021.00,Memorization,38
17-1021.00,Speed of Closure,44
17-1021.00,Flexibility of Closure,60
17-1021.00,Perceptual Speed,50
17-1021.00,Spatial Orientation,10
17-1021.00,Visualization,56
17-1021.00,Selective Attention,50
17-1021.00,Time Sharing,41
17-1021.00,Arm-Hand Steadiness,47
17-1021.00,Manual Dexterity,31
17-1021.00,Finger Dexterity,47
17-1021.00,Control Precision,44
17-1021.00,Multilimb Coordination,6
17-1021.00,Response Orientation,3
17-1021.00,Rate Control,0
17-1021.00,Reaction Time,3
17-1021.00,Wrist-Finger Speed,10
17-1021.00,Speed of Limb Movement,0
17-1021.00,Static Strength,0
17-1021.00,Explosive Strength,0
17-1021.00,Dynamic Strength,13
17-1021.00,Trunk Strength,25
17-1021.00,Stamina,0
17-1021.00,Extent Flexibility,13
17-1021.00,Dynamic Flexibility,0
17-1021.00,Gross Body Coordination,0
17-1021.00,Gross Body Equilibrium,0
17-1021.00,Near Vision,72
17-1021.00,Far Vision,56
17-1021.00,Visual Color Discrimination,47
17-1021.00,Night Vision,0
17-1021.00,Peripheral Vision,0
17-1021.00,Depth Perception,31
17-1021.00,Glare Sensitivity,0
17-1021.00,Hearing Sensitivity,19
17-1021.00,Auditory Attention,31
17-1021.00,Sound Localization,0
17-1021.00,Speech Recognition,53
17-1021.00,Speech Clarity,53
17-1022.00,Oral Comprehension,72
17-1022.00,Written Comprehension,75
17-1022.00,Oral Expression,72
17-1022.00,Written Expression,69
17-1022.00,Fluency of Ideas,47
17-1022.00,Originality,47
17-1022.00,Problem Sensitivity,69
17-1022.00,Deductive Reasoning,75
17-1022.00,Inductive Reasoning,66
17-1022.00,Information Ordering,63
17-1022.00,Category Flexibility,56
17-1022.00,Mathematical Reasoning,75
17-1022.00,Number Facility,72
17-1022.00,Memorization,47
17-1022.00,Speed of Closure,53
17-1022.00,Flexibility of Closure,56
17-1022.00,Perceptual Speed,50
17-1022.00,Spatial Orientation,53
17-1022.00,Visualization,56
